row1,row2
0.5939696961966999,0.4525483399593904
0.5939696961966999,0.4596194077712559
0.5939696961966999,0.4666904755831213
0.5939696961966999,0.47376154339498683
0.5939696961966999,0.4808326112068523
0.5939696961966999,0.4879036790187178
0.5939696961966999,0.49497474683058323
0.5939696961966999,0.5020458146424487
0.5939696961966999,0.5091168824543142
0.5939696961966999,0.5161879502661797
0.5939696961966999,0.5232590180780452
0.5939696961966999,0.5303300858899106
0.5939696961966999,0.5374011537017761
0.5939696961966999,0.5444722215136416
0.5939696961966999,0.551543289325507
0.5939696961966999,0.5586143571373725
0.5939696961966999,0.565685424949238
0.5939696961966999,0.5727564927611035
0.5939696961966999,0.5798275605729689
0.5939696961966999,0.5868986283848344
0.5939696961966999,0.5939696961966999
0.5939696961966999,0.6010407640085653
0.5939696961966999,0.6081118318204308
0.5939696961966999,0.6151828996322963
0.5939696961966999,0.6222539674441618
0.5939696961966999,0.6293250352560272
0.5939696961966999,0.6363961030678927
0.5939696961966999,0.6434671708797582
0.5939696961966999,0.6505382386916237
0.5939696961966999,0.6576093065034891
0.5939696961966999,0.6646803743153546
0.5939696961966999,0.6717514421272202
0.5939696961966999,0.6788225099390855
0.5939696961966999,0.6858935777509511
0.5939696961966999,0.6929646455628166
0.5939696961966999,0.7000357133746821
0.6010407640085653,0.0
0.6010407640085653,0.007071067811865475
0.6010407640085653,0.01414213562373095
0.6010407640085653,0.021213203435596423
0.6010407640085653,0.0282842712474619
0.6010407640085653,0.035355339059327376
0.6010407640085653,0.04242640687119285
0.6010407640085653,0.049497474683058325
0.6010407640085653,0.0565685424949238
0.6010407640085653,0.06363961030678927
0.6010407640085653,0.07071067811865475
0.6010407640085653,0.07778174593052023
0.6010407640085653,0.0848528137423857
0.6010407640085653,0.09192388155425117
0.6010407640085653,0.09899494936611665
0.6010407640085653,0.10606601717798213
0.6010407640085653,0.1131370849898476
0.6010407640085653,0.12020815280171307
0.6010407640085653,0.12727922061357855
0.6010407640085653,0.13435028842544403
0.6010407640085653,0.1414213562373095
0.6010407640085653,0.14849242404917498
0.6010407640085653,0.15556349186104046
0.6010407640085653,0.16263455967290594
0.6010407640085653,0.1697056274847714
0.6010407640085653,0.17677669529663687
0.6010407640085653,0.18384776310850234
0.6010407640085653,0.19091883092036782
0.6010407640085653,0.1979898987322333
0.6010407640085653,0.20506096654409878
0.6010407640085653,0.21213203435596426
0.6010407640085653,0.21920310216782973
0.6010407640085653,0.2262741699796952
0.6010407640085653,0.23334523779156066
0.6010407640085653,0.24041630560342614
0.6010407640085653,0.24748737341529162
0.6010407640085653,0.2545584412271571
0.6010407640085653,0.2616295090390226
0.6010407640085653,0.26870057685088805
0.6010407640085653,0.2757716446627535
0.6010407640085653,0.282842712474619
0.6010407640085653,0.28991378028648446
0.6010407640085653,0.29698484809834996
0.6010407640085653,0.3040559159102154
0.6010407640085653,0.3111269837220809
0.6010407640085653,0.31819805153394637
0.6010407640085653,0.3252691193458119
0.6010407640085653,0.3323401871576773
0.6010407640085653,0.3394112549695428
0.6010407640085653,0.3464823227814083
0.6010407640085653,0.35355339059327373
0.6010407640085653,0.36062445840513924
0.6010407640085653,0.3676955262170047
0.6010407640085653,0.3747665940288702
0.6010407640085653,0.38183766184073564
0.6010407640085653,0.38890872965260115
0.6010407640085653,0.3959797974644666
0.6010407640085653,0.40305086527633205
0.6010407640085653,0.41012193308819755
0.6010407640085653,0.417193000900063
0.6010407640085653,0.4242640687119285
0.6010407640085653,0.43133513652379396
0.6010407640085653,0.43840620433565947
0.6010407640085653,0.4454772721475249
0.6010407640085653,0.4525483399593904
0.6010407640085653,0.4596194077712559
0.6010407640085653,0.4666904755831213
0.6010407640085653,0.47376154339498683
0.6010407640085653,0.4808326112068523
0.6010407640085653,0.4879036790187178
0.6010407640085653,0.49497474683058323
0.6010407640085653,0.5020458146424487
0.6010407640085653,0.5091168824543142
0.6010407640085653,0.5161879502661797
0.6010407640085653,0.5232590180780452
0.6010407640085653,0.5303300858899106
0.6010407640085653,0.5374011537017761
0.6010407640085653,0.5444722215136416
0.6010407640085653,0.551543289325507
0.6010407640085653,0.5586143571373725
0.6010407640085653,0.565685424949238
0.6010407640085653,0.5727564927611035
0.6010407640085653,0.5798275605729689
0.6010407640085653,0.5868986283848344
0.6010407640085653,0.5939696961966999
0.6010407640085653,0.6010407640085653
0.6010407640085653,0.6081118318204308
0.6010407640085653,0.6151828996322963
0.6010407640085653,0.6222539674441618
0.6010407640085653,0.6293250352560272
0.6010407640085653,0.6363961030678927
0.6010407640085653,0.6434671708797582
0.6010407640085653,0.6505382386916237
0.6010407640085653,0.6576093065034891
0.6010407640085653,0.6646803743153546
0.6010407640085653,0.6717514421272202
0.6010407640085653,0.6788225099390855
0.6010407640085653,0.6858935777509511
0.6010407640085653,0.6929646455628166
0.6010407640085653,0.7000357133746821
0.6081118318204308,0.0
0.6081118318204308,0.007071067811865475
0.6081118318204308,0.01414213562373095
0.6081118318204308,0.021213203435596423
0.6081118318204308,0.0282842712474619
0.6081118318204308,0.035355339059327376
0.6081118318204308,0.04242640687119285
0.6081118318204308,0.049497474683058325
0.6081118318204308,0.0565685424949238
0.6081118318204308,0.06363961030678927
0.6081118318204308,0.07071067811865475
0.6081118318204308,0.07778174593052023
0.6081118318204308,0.0848528137423857
0.6081118318204308,0.09192388155425117
0.6081118318204308,0.09899494936611665
0.6081118318204308,0.10606601717798213
0.6081118318204308,0.1131370849898476
0.6081118318204308,0.12020815280171307
0.6081118318204308,0.12727922061357855
0.6081118318204308,0.13435028842544403
0.6081118318204308,0.1414213562373095
0.6081118318204308,0.14849242404917498
0.6081118318204308,0.15556349186104046
0.6081118318204308,0.16263455967290594
0.6081118318204308,0.1697056274847714
0.6081118318204308,0.17677669529663687
0.6081118318204308,0.18384776310850234
0.6081118318204308,0.19091883092036782
0.6081118318204308,0.1979898987322333
0.6081118318204308,0.20506096654409878
0.6081118318204308,0.21213203435596426
0.6081118318204308,0.21920310216782973
0.6081118318204308,0.2262741699796952
0.6081118318204308,0.23334523779156066
0.6081118318204308,0.24041630560342614
0.6081118318204308,0.24748737341529162
0.6081118318204308,0.2545584412271571
0.6081118318204308,0.2616295090390226
0.6081118318204308,0.26870057685088805
0.6081118318204308,0.2757716446627535
0.6081118318204308,0.282842712474619
0.6081118318204308,0.28991378028648446
0.6081118318204308,0.29698484809834996
0.6081118318204308,0.3040559159102154
0.6081118318204308,0.3111269837220809
0.6081118318204308,0.31819805153394637
0.6081118318204308,0.3252691193458119
0.6081118318204308,0.3323401871576773
0.6081118318204308,0.3394112549695428
0.6081118318204308,0.3464823227814083
0.6081118318204308,0.35355339059327373
0.6081118318204308,0.36062445840513924
0.6081118318204308,0.3676955262170047
0.6081118318204308,0.3747665940288702
0.6081118318204308,0.38183766184073564
0.6081118318204308,0.38890872965260115
0.6081118318204308,0.3959797974644666
0.6081118318204308,0.40305086527633205
0.6081118318204308,0.41012193308819755
0.6081118318204308,0.417193000900063
0.6081118318204308,0.4242640687119285
0.6081118318204308,0.43133513652379396
0.6081118318204308,0.43840620433565947
0.6081118318204308,0.4454772721475249
0.6081118318204308,0.4525483399593904
0.6081118318204308,0.4596194077712559
0.6081118318204308,0.4666904755831213
0.6081118318204308,0.47376154339498683
0.6081118318204308,0.4808326112068523
0.6081118318204308,0.4879036790187178
0.6081118318204308,0.49497474683058323
0.6081118318204308,0.5020458146424487
0.6081118318204308,0.5091168824543142
0.6081118318204308,0.5161879502661797
0.6081118318204308,0.5232590180780452
0.6081118318204308,0.5303300858899106
0.6081118318204308,0.5374011537017761
0.6081118318204308,0.5444722215136416
0.6081118318204308,0.551543289325507
0.6081118318204308,0.5586143571373725
0.6081118318204308,0.565685424949238
0.6081118318204308,0.5727564927611035
0.6081118318204308,0.5798275605729689
0.6081118318204308,0.5868986283848344
0.6081118318204308,0.5939696961966999
0.6081118318204308,0.6010407640085653
0.6081118318204308,0.6081118318204308
0.6081118318204308,0.6151828996322963
0.6081118318204308,0.6222539674441618
0.6081118318204308,0.6293250352560272
0.6081118318204308,0.6363961030678927
0.6081118318204308,0.6434671708797582
0.6081118318204308,0.6505382386916237
0.6081118318204308,0.6576093065034891
0.6081118318204308,0.6646803743153546
0.6081118318204308,0.6717514421272202
0.6081118318204308,0.6788225099390855
0.6081118318204308,0.6858935777509511
0.6081118318204308,0.6929646455628166
0.6081118318204308,0.7000357133746821
0.6151828996322963,0.0
0.6151828996322963,0.007071067811865475
0.6151828996322963,0.01414213562373095
0.6151828996322963,0.021213203435596423
0.6151828996322963,0.0282842712474619
0.6151828996322963,0.035355339059327376
0.6151828996322963,0.04242640687119285
0.6151828996322963,0.049497474683058325
0.6151828996322963,0.0565685424949238
0.6151828996322963,0.06363961030678927
0.6151828996322963,0.07071067811865475
0.6151828996322963,0.07778174593052023
0.6151828996322963,0.0848528137423857
0.6151828996322963,0.09192388155425117
0.6151828996322963,0.09899494936611665
0.6151828996322963,0.10606601717798213
0.6151828996322963,0.1131370849898476
0.6151828996322963,0.12020815280171307
0.6151828996322963,0.12727922061357855
0.6151828996322963,0.13435028842544403
0.6151828996322963,0.1414213562373095
0.6151828996322963,0.14849242404917498
0.6151828996322963,0.15556349186104046
0.6151828996322963,0.16263455967290594
0.6151828996322963,0.1697056274847714
0.6151828996322963,0.17677669529663687
0.6151828996322963,0.18384776310850234
0.6151828996322963,0.19091883092036782
0.6151828996322963,0.1979898987322333
0.6151828996322963,0.20506096654409878
0.6151828996322963,0.21213203435596426
0.6151828996322963,0.21920310216782973
0.6151828996322963,0.2262741699796952
0.6151828996322963,0.23334523779156066
0.6151828996322963,0.24041630560342614
0.6151828996322963,0.24748737341529162
0.6151828996322963,0.2545584412271571
0.6151828996322963,0.2616295090390226
0.6151828996322963,0.26870057685088805
0.6151828996322963,0.2757716446627535
0.6151828996322963,0.282842712474619
0.6151828996322963,0.28991378028648446
0.6151828996322963,0.29698484809834996
0.6151828996322963,0.3040559159102154
0.6151828996322963,0.3111269837220809
0.6151828996322963,0.31819805153394637
0.6151828996322963,0.3252691193458119
0.6151828996322963,0.3323401871576773
0.6151828996322963,0.3394112549695428
0.6151828996322963,0.3464823227814083
0.6151828996322963,0.35355339059327373
0.6151828996322963,0.36062445840513924
0.6151828996322963,0.3676955262170047
0.6151828996322963,0.3747665940288702
0.6151828996322963,0.38183766184073564
0.6151828996322963,0.38890872965260115
0.6151828996322963,0.3959797974644666
0.6151828996322963,0.40305086527633205
0.6151828996322963,0.41012193308819755
0.6151828996322963,0.417193000900063
0.6151828996322963,0.4242640687119285
0.6151828996322963,0.43133513652379396
0.6151828996322963,0.43840620433565947
0.6151828996322963,0.4454772721475249
0.6151828996322963,0.4525483399593904
0.6151828996322963,0.4596194077712559
0.6151828996322963,0.4666904755831213
0.6151828996322963,0.47376154339498683
0.6151828996322963,0.4808326112068523
0.6151828996322963,0.4879036790187178
0.6151828996322963,0.49497474683058323
0.6151828996322963,0.5020458146424487
0.6151828996322963,0.5091168824543142
0.6151828996322963,0.5161879502661797
0.6151828996322963,0.5232590180780452
0.6151828996322963,0.5303300858899106
0.6151828996322963,0.5374011537017761
0.6151828996322963,0.5444722215136416
0.6151828996322963,0.551543289325507
0.6151828996322963,0.5586143571373725
0.6151828996322963,0.565685424949238
0.6151828996322963,0.5727564927611035
0.6151828996322963,0.5798275605729689
0.6151828996322963,0.5868986283848344
0.6151828996322963,0.5939696961966999
0.6151828996322963,0.6010407640085653
0.6151828996322963,0.6081118318204308
0.6151828996322963,0.6151828996322963
0.6151828996322963,0.6222539674441618
0.6151828996322963,0.6293250352560272
0.6151828996322963,0.6363961030678927
0.6151828996322963,0.6434671708797582
0.6151828996322963,0.6505382386916237
0.6151828996322963,0.6576093065034891
0.6151828996322963,0.6646803743153546
0.6151828996322963,0.6717514421272202
0.6151828996322963,0.6788225099390855
0.6151828996322963,0.6858935777509511
0.6151828996322963,0.6929646455628166
0.6151828996322963,0.7000357133746821
0.6222539674441618,0.0
0.6222539674441618,0.007071067811865475
0.6222539674441618,0.01414213562373095
0.6222539674441618,0.021213203435596423
0.6222539674441618,0.0282842712474619
0.6222539674441618,0.035355339059327376
0.6222539674441618,0.04242640687119285
0.6222539674441618,0.049497474683058325
0.6222539674441618,0.0565685424949238
0.6222539674441618,0.06363961030678927
0.6222539674441618,0.07071067811865475
0.6222539674441618,0.07778174593052023
0.6222539674441618,0.0848528137423857
0.6222539674441618,0.09192388155425117
0.6222539674441618,0.09899494936611665
0.6222539674441618,0.10606601717798213
0.6222539674441618,0.1131370849898476
0.6222539674441618,0.12020815280171307
0.6222539674441618,0.12727922061357855
0.6222539674441618,0.13435028842544403
0.6222539674441618,0.1414213562373095
0.6222539674441618,0.14849242404917498
0.6222539674441618,0.15556349186104046
0.6222539674441618,0.16263455967290594
0.6222539674441618,0.1697056274847714
0.6222539674441618,0.17677669529663687
0.6222539674441618,0.18384776310850234
0.6222539674441618,0.19091883092036782
0.6222539674441618,0.1979898987322333
0.6222539674441618,0.20506096654409878
0.6222539674441618,0.21213203435596426
0.6222539674441618,0.21920310216782973
0.6222539674441618,0.2262741699796952
0.6222539674441618,0.23334523779156066
0.6222539674441618,0.24041630560342614
0.6222539674441618,0.24748737341529162
0.6222539674441618,0.2545584412271571
0.6222539674441618,0.2616295090390226
0.6222539674441618,0.26870057685088805
0.6222539674441618,0.2757716446627535
0.6222539674441618,0.282842712474619
0.6222539674441618,0.28991378028648446
0.6222539674441618,0.29698484809834996
0.6222539674441618,0.3040559159102154
0.6222539674441618,0.3111269837220809
0.6222539674441618,0.31819805153394637
0.6222539674441618,0.3252691193458119
0.6222539674441618,0.3323401871576773
0.6222539674441618,0.3394112549695428
0.6222539674441618,0.3464823227814083
0.6222539674441618,0.35355339059327373
0.6222539674441618,0.36062445840513924
0.6222539674441618,0.3676955262170047
0.6222539674441618,0.3747665940288702
